-0.911551	1.37262	0
-0.900653	1.36543	0
-0.889699	1.35833	0
-0.878688	1.35132	0
-0.867622	1.34439	0
-0.856501	1.33755	0
-0.845327	1.3308	0
-0.834099	1.32414	0
-0.822819	1.31756	0
-0.811487	1.31108	0
-0.800103	1.30469	0
-0.78867	1.29839	0
-0.777187	1.29218	0
-0.765655	1.28606	0
-0.754075	1.28003	0
-0.742447	1.27409	0
-0.730772	1.26825	0
-0.719052	1.2625	0
-0.707286	1.25684	0
-0.695476	1.25127	0
-0.683622	1.2458	0
-0.671725	1.24043	0
-0.659786	1.23515	0
-0.647805	1.22996	0
-0.635784	1.22487	0
-0.623722	1.21987	0
-0.611622	1.21497	0
-0.599482	1.21017	0
-0.587305	1.20546	0
-0.575091	1.20085	0
-0.562841	1.19634	0
-0.550555	1.19192	0
-0.538235	1.1876	0
-0.525881	1.18338	0
-0.513494	1.17926	0
-0.501074	1.17523	0
-0.488623	1.17131	0
-0.476141	1.16748	0
-0.46363	1.16375	0
-0.451089	1.16012	0
-0.438519	1.15659	0
-0.425922	1.15317	0
-0.413298	1.14984	0
-0.400649	1.14661	0
-0.387974	1.14348	0
-0.375274	1.14045	0
-0.362551	1.13753	0
-0.349805	1.1347	0
-0.337037	1.13197	0
-0.324248	1.12935	0
-0.311439	1.12683	0
-0.29861	1.12441	0
-0.285762	1.12209	0
-0.272896	1.11988	0
-0.260013	1.11776	0
-0.247114	1.11575	0
-0.234199	1.11384	0
-0.221269	1.11203	0
-0.208325	1.11033	0
-0.195368	1.10873	0
-0.182399	1.10723	0
-0.169419	1.10584	0
-0.156428	1.10454	0
-0.143427	1.10335	0
-0.130417	1.10227	0
-0.117398	1.10128	0
-0.104373	1.1004	0
-0.0913405	1.09963	0
-0.0783026	1.09896	0
-0.0652597	1.09839	0
-0.0522127	1.09792	0
-0.0391624	1.09756	0
-0.0261096	1.0973	0
-0.0130552	1.09714	0
0	1.09709	0
0.00290117	1.0971	0
0.00580221	1.09713	0
0.008703	1.09718	0
0.0116034	1.09724	0
0.0145033	1.09733	0
0.0174026	1.09744	0
0.0203011	1.09756	0
0.0231987	1.09771	0
0.0260953	1.09787	0
0.0289908	1.09805	0
0.031885	1.09825	0
0.0347778	1.09847	0
0.0376691	1.09871	0
0.0405587	1.09897	0
0.0434466	1.09925	0
0.0463325	1.09954	0
0.0492165	1.09986	0
0.0520983	1.10019	0
0.0549778	1.10055	0
0.0578549	1.10092	0
0.0607295	1.10131	0
0.0636014	1.10172	0
0.0664705	1.10215	0
0.0693368	1.1026	0
0.0722	1.10307	0
0.0750601	1.10356	0
0.0779168	1.10406	0
0.0807702	1.10459	0
0.08362	1.10513	0
0.0864662	1.10569	0
0.0893086	1.10628	0
0.0921471	1.10688	0
0.0949816	1.10749	0
0.0978119	1.10813	0
0.100638	1.10879	0
0.10346	1.10946	0
0.106277	1.11015	0
0.109089	1.11087	0
0.111897	1.1116	0
0.1147	1.11235	0
0.117498	1.11311	0
0.12029	1.1139	0
0.123078	1.1147	0
0.12586	1.11553	0
0.128636	1.11637	0
0.131407	1.11723	0
0.134172	1.11811	0
0.136932	1.119	0
0.139685	1.11992	0
0.142432	1.12085	0
0.145173	1.1218	0
0.147908	1.12277	0
0.150636	1.12376	0
0.153358	1.12476	0
0.156073	1.12578	0
0.158781	1.12682	0
0.161482	1.12788	0
0.164176	1.12896	0
0.166863	1.13005	0
0.169542	1.13117	0
0.172215	1.13229	0
0.174879	1.13344	0
0.177536	1.13461	0
0.180186	1.13579	0
0.182827	1.13699	0
0.18546	1.13821	0
0.188086	1.13944	0
0.190703	1.14069	0
0.193311	1.14196	0
0.195912	1.14325	0
0.198503	1.14455	0
0.201087	1.14587	0
0.203661	1.14721	0
0.206226	1.14857	0
0.208783	1.14994	0
0.21133	1.15133	0
0.213868	1.15273	0
0.216396	1.15416	0
0.218916	1.15559	0
0.221425	1.15705	0
0.223925	1.15852	0
0.226415	1.16001	0
0.228896	1.16152	0
0.231366	1.16304	0
0.233826	1.16458	0
0.236276	1.16613	0
0.238715	1.1677	0
0.241145	1.16929	0
0.243563	1.17089	0
0.245971	1.17251	0
0.248368	1.17414	0
0.250755	1.17579	0
0.25313	1.17746	0
0.255495	1.17914	0
0.257848	1.18083	0
0.26019	1.18255	0
0.26252	1.18427	0
0.264839	1.18602	0
0.267147	1.18778	0
0.312225	1.222	0
0.358085	1.2561	0
0.404725	1.29007	0
0.452146	1.3239	0
0.500348	1.35761	0
0.54933	1.39119	0
0.599093	1.42465	0
0.649637	1.45797	0
0.700961	1.49116	0
0.753067	1.52423	0
0.805953	1.55716	0
0.859619	1.58997	0
0.914067	1.62264	0
0.969295	1.65519	0
1.0253	1.68761	0
1.08209	1.7199	0
1.13966	1.75206	0
1.19801	1.78409	0
1.25715	1.81599	0
1.31706	1.84776	0
1.37775	1.87941	0
1.43923	1.91092	0
1.50148	1.94231	0
1.56452	1.97356	0
1.62833	2.00469	0
1.69293	2.03569	0
1.75831	2.06656	0
1.82446	2.0973	0
1.8914	2.12791	0
1.95912	2.15839	0
2.02762	2.18874	0
2.09691	2.21897	0
2.16697	2.24906	0
2.23781	2.27903	0
2.30943	2.30886	0
2.38184	2.33857	0
2.45502	2.36815	0
2.52899	2.3976	0
2.60373	2.42692	0
2.67926	2.45611	0
2.75557	2.48517	0
2.83266	2.5141	0
2.91053	2.54291	0
2.98918	2.57158	0
3.06861	2.60012	0
3.14882	2.62854	0
3.22981	2.65683	0
3.31158	2.68499	0
3.39414	2.71301	0
3.47747	2.74091	0
3.56159	2.76868	0
3.64648	2.79632	0
3.73216	2.82384	0
3.81861	2.85122	0
3.90585	2.87847	0
3.99387	2.9056	0
4.08267	2.93259	0
4.17225	2.95946	0
4.26261	2.9862	0
4.35375	3.01281	0
4.44567	3.03929	0
4.53838	3.06564	0
4.63186	3.09186	0
4.72613	3.11795	0
4.82117	3.14391	0
4.917	3.16975	0
5.0136	3.19545	0
5.11099	3.22103	0
5.20916	3.24647	0
5.30811	3.27179	0
5.40784	3.29698	0
5.50835	3.32204	0
5.60964	3.34697	0
5.71171	3.37177	0
5.81456	3.39644	0
5.91819	3.42098	0
6.02261	3.44539	0
6.1278	3.46968	0
6.23378	3.49383	0
6.34053	3.51786	0
6.44807	3.54176	0
6.55639	3.56553	0
6.66549	3.58916	0
6.77537	3.61267	0
6.88603	3.63605	0
6.99747	3.65931	0
7.10969	3.68243	0
7.22269	3.70542	0
7.33647	3.72828	0
7.45103	3.75102	0
7.56638	3.77363	0
7.6825	3.7961	0
7.79941	3.81845	0
7.91709	3.84067	0
8.03556	3.86276	0
8.15481	3.88472	0
8.27484	3.90655	0
8.39565	3.92825	0
8.51724	3.94982	0
